,extended,crit3,suicide,property,targtype1,attacktype1,gname,weaptype1,country_txt
124384,0,1,0,0,14,9,Houthi extremists (Ansar Allah),13,Yemen
124385,0,1,0,1,15,3,Houthi extremists (Ansar Allah),6,Yemen
124386,0,1,0,1,15,3,Houthi extremists (Ansar Allah),6,Yemen
124388,0,1,0,0,14,2,Al-Shabaab,9,Somalia
124391,1,1,0,0,14,6,Al-Shabaab,13,Somalia
124400,0,0,0,-9,4,2,Taliban,6,Afghanistan
124402,0,1,0,0,14,2,Maoists,9,India
124403,0,1,0,1,1,7,Maoists,8,India
124404,0,1,0,1,16,2,Maoists,5,India
124414,0,1,0,0,2,2,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
124417,0,0,0,-9,4,2,Al-Shabaab,6,Somalia
124418,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124419,0,1,0,0,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124420,0,1,0,-9,2,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124421,0,1,0,-9,1,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124422,0,1,0,0,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124423,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124424,0,1,0,0,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124425,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124426,0,1,0,-9,1,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124427,0,1,0,1,3,1,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
124428,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124429,0,0,0,1,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124430,0,1,0,0,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124432,0,1,0,1,21,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
124434,1,1,0,1,4,6,Kurdistan Workers' Party (PKK),13,Turkey
124438,0,1,0,1,14,9,Boko Haram,13,Nigeria
124439,0,1,1,0,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124443,0,1,0,-9,8,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124453,0,1,0,1,14,3,Taliban,6,Afghanistan
124461,0,0,0,-9,4,2,Al-Shabaab,6,Somalia
124462,0,1,0,1,2,1,Taliban,5,Afghanistan
124463,0,1,0,0,3,3,Communist Party of India - Maoist (CPI-Maoist),6,India
124464,0,1,0,0,3,2,Communist Party of India - Maoist (CPI-Maoist),5,India
124474,1,1,0,1,3,2,Al-Shabaab,5,Kenya
124477,0,0,0,1,4,2,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
124485,0,1,0,-9,2,2,Al-Shabaab,5,Somalia
124497,0,1,0,0,14,3,Taliban,6,Afghanistan
124504,0,1,0,-9,3,3,National Liberation Army of Colombia (ELN),6,Colombia
124513,0,1,0,1,14,2,Boko Haram,5,Nigeria
124517,0,0,1,1,4,3,Taliban,6,Afghanistan
124525,0,1,0,-9,3,2,Al-Shabaab,5,Somalia
124526,0,1,0,-9,2,9,Al-Shabaab,13,Somalia
124527,0,1,0,-9,3,9,Al-Shabaab,13,Somalia
124528,0,1,0,-9,2,9,Al-Shabaab,13,Somalia
124529,0,1,0,-9,2,9,Al-Shabaab,13,Somalia
124530,0,1,0,-9,2,3,Al-Shabaab,6,Somalia
124536,0,1,0,1,3,3,Communist Party of India - Maoist (CPI-Maoist),6,India
124548,0,1,0,1,3,2,New People's Army (NPA),6,Philippines
124549,1,1,0,1,14,6,Boko Haram,8,Nigeria
124550,0,1,0,1,8,3,Separatists,6,Thailand
124561,0,1,0,1,1,7,New People's Army (NPA),8,Philippines
124562,0,1,0,0,18,3,Al-Shabaab,6,Kenya
124563,0,0,0,-9,4,2,Taliban,5,Afghanistan
124571,1,1,0,0,14,6,Maoists,5,India
124572,0,1,0,0,14,2,Maoists,5,India
124585,0,1,0,0,1,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
124594,0,1,0,1,19,7,Maoists,8,India
124598,0,1,0,1,3,3,New People's Army (NPA),6,Philippines
124599,0,1,0,1,2,3,Abu Sayyaf Group (ASG),6,Philippines
124604,0,1,0,0,3,2,Revolutionary Armed Forces of Colombia (FARC),5,Colombia
124605,0,1,0,1,19,3,Al-Shabaab,6,Kenya
124606,0,0,0,-9,4,3,Al-Shabaab,6,Somalia
124607,0,1,0,-9,14,3,Al-Shabaab,6,Kenya
124610,0,0,0,1,4,2,New People's Army (NPA),5,Philippines
124611,0,1,0,1,3,3,Taliban,6,Afghanistan
124612,0,1,0,1,14,3,Taliban,6,Afghanistan
124622,0,1,0,1,14,3,Taliban,6,Afghanistan
124628,1,1,0,0,14,6,Maoists,5,India
124629,0,1,0,0,1,2,Maoists,5,India
124630,0,1,0,1,14,7,Boko Haram,5,Nigeria
124637,0,1,0,1,21,7,Revolutionary Armed Forces of Colombia (FARC),8,Colombia
124639,0,1,0,1,17,1,Tehrik-i-Taliban Pakistan (TTP),5,Pakistan
124640,0,1,0,1,1,7,New People's Army (NPA),8,Philippines
124641,0,1,0,-9,15,2,Al-Shabaab,5,Somalia
124643,0,1,0,1,14,3,Taliban,6,Afghanistan
124644,0,1,0,1,3,3,Taliban,6,Afghanistan
124645,0,1,1,1,2,3,Taliban,6,Afghanistan
124658,0,1,0,0,16,3,Maoists,6,India
124659,0,1,0,1,16,3,Maoists,6,India
124682,0,1,0,0,14,3,Taliban,6,Afghanistan
124684,0,0,0,0,4,3,New People's Army (NPA),6,Philippines
124686,0,1,0,1,1,7,New People's Army (NPA),5,Philippines
124692,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124693,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124694,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124695,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124696,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124697,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124698,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124699,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124703,0,1,1,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124719,0,1,0,0,3,2,Maoists,5,India
124729,0,0,0,0,4,1,Taliban,13,Afghanistan
124739,0,1,0,1,14,2,Al-Shabaab,5,Somalia
124748,0,1,0,1,3,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
124749,0,0,0,1,4,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
124750,0,1,1,1,15,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
124755,0,1,0,-9,3,3,Taliban,6,Afghanistan
124766,0,1,0,-9,14,2,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
124778,0,1,0,-9,14,2,Taliban,5,Afghanistan
124779,0,1,0,-9,3,2,Taliban,5,Afghanistan
124780,0,1,0,-9,3,2,Taliban,5,Afghanistan
124781,0,1,0,-9,3,2,Taliban,5,Afghanistan
124782,0,1,0,-9,3,2,Taliban,5,Afghanistan
124783,0,1,0,-9,3,2,Taliban,5,Afghanistan
124789,0,0,0,1,4,3,Taliban,6,Afghanistan
124791,0,1,0,1,1,2,Boko Haram,5,Nigeria
124797,0,1,0,1,1,2,Al-Shabaab,5,Somalia
124798,0,1,0,0,14,2,Al-Shabaab,9,Somalia
124799,0,0,0,-9,4,9,Al-Shabaab,13,Somalia
124800,0,1,0,-9,14,2,Al-Shabaab,5,Kenya
124801,0,0,0,-9,4,9,Al-Shabaab,13,Somalia
124803,0,1,1,1,4,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
124805,0,1,1,1,4,3,Taliban,6,Afghanistan
124806,0,1,1,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124807,0,1,0,1,14,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
124811,0,1,0,1,3,2,Separatists,5,Thailand
124818,0,1,0,1,14,7,Maoists,5,India
124843,0,1,0,0,2,1,Separatists,5,Thailand
124850,0,1,0,0,14,9,Maoists,13,India
124854,0,1,0,0,1,3,Maoists,6,India
124856,1,1,0,1,4,6,Boko Haram,6,Nigeria
124858,0,1,0,1,21,3,National Liberation Army of Colombia (ELN),6,Colombia
124859,0,1,0,0,20,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
124860,0,1,0,1,1,7,New People's Army (NPA),5,Philippines
124864,0,1,0,-9,20,3,Al-Shabaab,6,Somalia
124865,0,1,1,1,3,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
124879,0,1,0,1,1,7,Maoists,8,India
124888,0,0,0,-9,4,2,New People's Army (NPA),5,Philippines
124889,0,0,0,-9,4,2,New People's Army (NPA),5,Philippines
124892,0,0,0,-9,4,3,Al-Shabaab,6,Somalia
124900,1,1,0,0,2,6,Taliban,13,Afghanistan
124902,0,0,0,1,4,1,Taliban,5,Afghanistan
124903,0,0,0,0,4,2,Taliban,5,Afghanistan
124906,0,1,0,1,14,1,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
124913,0,1,0,0,3,9,Al-Qaida in the Arabian Peninsula (AQAP),13,Yemen
124915,0,1,0,-9,14,2,Fulani extremists,5,Nigeria
124933,0,1,0,0,2,2,Al-Shabaab,5,Somalia
124938,0,0,0,0,4,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
124940,0,1,0,-9,2,1,Taliban,6,Afghanistan
124941,0,1,0,-9,3,1,Taliban,6,Afghanistan
124944,1,1,0,0,1,6,Communist Party of India - Maoist (CPI-Maoist),5,India
124952,0,0,0,0,4,3,Taliban,6,Afghanistan
124957,0,1,0,1,2,7,Maoists,8,India
124967,0,1,0,1,3,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
124975,0,1,1,1,10,5,Islamic State of Iraq and the Levant (ISIL),6,Iraq
124978,0,0,0,0,4,2,Taliban,5,Afghanistan
124989,0,1,0,0,4,2,New People's Army (NPA),5,Philippines
124999,0,0,0,-9,4,9,Al-Shabaab,13,Somalia
125000,0,1,0,-9,4,9,Al-Shabaab,13,Somalia
125005,0,0,0,-9,4,9,Taliban,13,Afghanistan
125011,0,1,0,1,19,7,New People's Army (NPA),5,Philippines
125019,0,1,0,0,3,3,Taliban,6,Afghanistan
125031,0,1,0,-9,3,9,Taliban,13,Afghanistan
125048,0,1,0,1,7,3,Taliban,6,Afghanistan
125049,0,1,0,0,20,3,Taliban,6,Afghanistan
125050,0,1,0,0,20,3,Taliban,6,Afghanistan
125051,0,1,0,1,15,7,Al-Shabaab,8,Kenya
125052,0,1,0,0,15,7,Al-Shabaab,8,Kenya
125053,0,1,0,1,15,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125055,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125058,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125060,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125068,0,1,0,1,2,3,Maoists,6,India
125081,0,0,0,-9,4,2,New People's Army (NPA),5,Philippines
125082,0,0,0,-9,4,3,Al-Shabaab,6,Somalia
125083,0,1,0,-9,2,1,Al-Shabaab,5,Somalia
125098,0,0,0,0,4,2,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
125108,1,1,0,-9,10,6,Islamic State of Iraq and the Levant (ISIL),13,Syria
125110,0,1,0,0,14,3,Taliban,6,Afghanistan
125111,0,1,0,1,1,7,Communist Party of India - Maoist (CPI-Maoist),5,India
125118,1,1,0,0,12,6,Islamic State of Iraq and the Levant (ISIL),13,Syria
125119,0,1,0,-9,4,2,New People's Army (NPA),5,Philippines
125120,0,1,0,1,1,3,Al-Shabaab,6,Somalia
125121,0,1,1,1,4,3,Taliban,6,Afghanistan
125122,0,1,0,0,14,2,Al-Shabaab,5,Somalia
125137,1,1,0,-9,10,6,Islamic State of Iraq and the Levant (ISIL),5,Syria
125141,0,1,0,0,14,1,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
125150,0,1,0,-9,14,2,Boko Haram,5,Nigeria
125154,0,1,0,0,14,6,Taliban,13,Afghanistan
125161,0,1,0,1,3,3,Taliban,6,Afghanistan
125165,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125166,0,1,0,1,19,3,Maoists,6,India
125170,1,1,0,1,10,6,Islamic State of Iraq and the Levant (ISIL),13,Syria
125171,1,1,0,1,10,6,Islamic State of Iraq and the Levant (ISIL),11,Syria
125172,1,1,0,0,14,6,Maoists,5,India
125174,0,1,0,1,2,3,Al-Shabaab,6,Somalia
125185,0,1,0,0,14,2,Muslim extremists,5,Nigeria
125186,0,0,0,1,4,3,Al-Shabaab,6,Somalia
125188,0,1,0,1,2,3,Al-Shabaab,6,Somalia
125231,0,1,0,-9,2,1,Muslim extremists,5,Yemen
125247,0,1,0,1,3,3,Al-Shabaab,6,Kenya
125248,0,1,0,-9,17,9,Al-Shabaab,13,Somalia
125249,0,1,0,0,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125258,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125262,0,0,0,0,4,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125263,0,1,0,0,17,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125271,0,1,0,1,1,3,Taliban,6,Afghanistan
125282,0,0,0,0,4,3,Taliban,6,Afghanistan
125290,0,0,0,-9,4,2,Al-Shabaab,6,Somalia
125291,0,1,0,-9,3,2,Al-Shabaab,6,Somalia
125292,0,1,0,1,14,3,Al-Shabaab,6,Somalia
125295,0,1,0,1,2,3,Al-Shabaab,6,Somalia
125296,0,0,0,0,4,3,Al-Shabaab,6,Somalia
125297,0,1,0,1,15,3,Abu Sayyaf Group (ASG),6,Philippines
125300,0,1,1,1,3,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
125303,0,1,0,-9,3,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
125304,0,1,0,-9,3,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
125324,0,1,0,1,15,2,Fulani extremists,5,Nigeria
125330,0,1,0,1,16,3,Maoists,6,India
125331,0,1,0,1,1,7,Maoists,8,India
125335,0,1,0,1,21,3,National Liberation Army of Colombia (ELN),6,Colombia
125336,0,1,1,1,1,3,Al-Shabaab,6,Somalia
125339,1,1,0,0,12,6,Al-Shabaab,13,Somalia
125342,0,1,0,1,3,2,Muslim extremists,5,Iraq
125347,0,1,0,1,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125348,0,1,0,1,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125349,0,1,0,1,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125350,0,1,0,1,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125351,0,1,0,-9,2,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125352,0,1,0,1,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125353,0,1,0,1,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125354,0,1,0,1,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125355,0,1,0,1,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125356,0,1,0,0,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125357,0,1,0,1,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125358,0,1,0,1,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125359,0,1,0,1,3,3,Taliban,6,Afghanistan
125361,0,1,1,1,4,3,Al-Shabaab,6,Somalia
125362,0,1,0,0,1,3,Al-Shabaab,6,Somalia
125368,0,1,0,1,21,3,National Liberation Army of Colombia (ELN),6,Colombia
125369,0,1,0,1,21,3,National Liberation Army of Colombia (ELN),6,Colombia
125370,0,1,0,1,21,3,National Liberation Army of Colombia (ELN),6,Colombia
125372,1,1,0,0,14,6,National Liberation Army of Colombia (ELN),13,Colombia
125373,0,1,0,0,15,6,Maoists,9,India
125374,0,1,0,0,3,6,Maoists,13,India
125378,0,1,0,1,2,3,Al-Shabaab,6,Somalia
125379,0,1,0,-9,15,3,Separatists,6,Thailand
125380,0,1,0,0,2,1,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
125382,0,1,1,1,1,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125389,0,1,0,-9,3,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125390,0,0,0,-9,4,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125392,0,1,1,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Lebanon
125394,0,1,0,1,3,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
125398,0,1,0,0,14,3,Taliban,6,Afghanistan
125422,0,1,0,1,3,2,Separatists,5,Thailand
125446,0,1,0,1,15,2,Muslim extremists,5,Pakistan
125453,1,1,0,0,14,6,Communist Party of India - Maoist (CPI-Maoist),13,India
125454,1,1,0,0,7,6,Al-Shabaab,13,Somalia
125455,0,1,0,-9,2,3,Al-Shabaab,6,Somalia
125456,0,0,1,-9,4,3,Taliban,6,Afghanistan
125457,0,1,0,1,3,3,Taliban,6,Afghanistan
125458,0,1,0,1,2,3,Taliban,6,Afghanistan
125459,0,0,0,0,4,9,Al-Shabaab,13,Somalia
125460,0,1,0,0,14,2,Al-Shabaab,5,Somalia
125461,0,1,0,1,1,3,Al-Shabaab,6,Kenya
125479,0,0,0,-9,4,3,Taliban,6,Afghanistan
125481,0,1,0,1,14,3,Taliban,6,Afghanistan
125516,0,1,0,0,3,2,Taliban,5,Afghanistan
125530,0,1,0,0,17,2,Houthi extremists (Ansar Allah),5,Yemen
125535,0,0,0,1,4,9,Muslim extremists,13,Somalia
125537,0,1,0,1,2,2,Al-Shabaab,5,Somalia
125569,0,0,0,1,4,2,Taliban,5,Afghanistan
125570,0,1,0,1,3,2,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
125574,0,0,0,-9,4,2,Al-Shabaab,5,Somalia
125581,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125586,0,1,0,1,14,2,Fulani extremists,5,Nigeria
125596,0,1,1,-9,3,3,Taliban,6,Afghanistan
125599,0,1,1,0,3,3,Taliban,6,Afghanistan
125600,0,1,0,0,14,2,Maoists,9,India
125602,0,1,0,0,3,9,Tehrik-i-Taliban Pakistan (TTP),13,Pakistan
125606,0,1,0,-9,3,2,Taliban,5,Afghanistan
125622,0,1,0,1,15,2,Boko Haram,5,Nigeria
125623,0,1,0,0,2,2,Al-Shabaab,5,Somalia
125625,0,1,0,-9,14,9,Abu Sayyaf Group (ASG),13,Philippines
125626,0,1,0,0,1,2,Al-Shabaab,5,Somalia
125627,0,0,0,1,4,2,Al-Shabaab,5,Somalia
125628,0,1,0,0,17,9,Al-Shabaab,13,Somalia
125635,0,1,0,1,3,2,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125642,0,1,1,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125655,0,1,0,1,14,6,Tehrik-i-Taliban Pakistan (TTP),9,Pakistan
125657,0,1,0,1,14,3,Taliban,6,Afghanistan
125659,0,1,0,0,3,2,Separatists,5,India
125661,0,0,0,0,4,2,New People's Army (NPA),5,Philippines
125667,0,1,0,1,14,6,Boko Haram,6,Nigeria
125670,0,1,0,1,2,3,Al-Shabaab,6,Somalia
125677,0,1,0,0,1,2,Maoists,9,India
125678,0,1,1,0,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125679,0,1,0,0,17,3,Islamic State of Iraq and the Levant (ISIL),6,Syria
125685,0,0,0,0,4,2,Tehrik-i-Taliban Pakistan (TTP),5,Pakistan
125686,0,1,0,1,3,2,Tehrik-i-Taliban Pakistan (TTP),5,Pakistan
125689,0,1,0,1,2,7,Boko Haram,8,Nigeria
125699,0,1,0,0,2,1,New People's Army (NPA),5,Philippines
125700,1,1,0,0,8,6,Taliban,5,Afghanistan
125706,0,0,0,0,4,3,Boko Haram,6,Nigeria
125707,0,0,0,0,4,2,New People's Army (NPA),5,Philippines
125708,0,0,1,-9,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125715,0,1,1,1,3,1,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
125717,0,1,1,1,3,3,Taliban,6,Afghanistan
125719,0,1,0,1,4,3,Al-Shabaab,6,Somalia
125720,0,0,0,-9,4,2,Al-Shabaab,5,Somalia
125721,0,1,0,1,3,9,Al-Shabaab,13,Somalia
125724,0,1,0,0,3,2,Taliban,5,Afghanistan
125725,0,0,0,1,4,2,Revolutionary Armed Forces of Colombia (FARC),5,Colombia
125731,0,1,0,1,19,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125732,0,1,0,1,19,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125735,0,0,0,1,4,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125739,0,1,0,0,2,6,Maoists,13,India
125740,0,0,0,0,4,2,Al-Shabaab,5,Somalia
125741,0,1,0,-9,15,2,Tehrik-i-Taliban Pakistan (TTP),5,Pakistan
125748,1,1,0,0,1,6,National Liberation Army of Colombia (ELN),5,Colombia
125768,0,1,0,-9,3,2,Abu Sayyaf Group (ASG),5,Philippines
125769,0,0,0,1,4,9,Al-Shabaab,13,Somalia
125770,0,1,0,1,14,3,Al-Shabaab,6,Somalia
125773,0,1,0,0,3,2,Taliban,5,Afghanistan
125781,0,1,1,1,3,3,Taliban,6,Afghanistan
125782,0,1,0,1,19,3,Muslim extremists,6,Iraq
125793,0,1,0,1,14,1,Tehrik-i-Taliban Pakistan (TTP),5,Pakistan
125796,0,1,0,1,2,1,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
125797,0,1,0,1,2,1,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
125801,0,0,0,-9,4,2,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
125803,0,1,0,0,8,2,Al-Shabaab,5,Somalia
125804,0,0,0,0,4,9,Al-Shabaab,13,Somalia
125805,0,1,0,1,14,2,Boko Haram,6,Nigeria
125806,0,1,0,0,14,2,Boko Haram,5,Nigeria
125807,0,1,0,-9,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125814,0,1,0,1,14,2,Al-Shabaab,5,Somalia
125815,0,1,0,-9,14,9,Al-Shabaab,13,Somalia
125816,0,1,0,0,14,2,Al-Shabaab,5,Somalia
125817,0,0,0,1,4,3,Al-Shabaab,6,Somalia
125824,0,1,0,1,1,7,New People's Army (NPA),5,Philippines
125826,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125827,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125836,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125837,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125839,0,1,0,-9,14,2,Maoists,9,India
125852,1,1,0,0,14,6,Al-Shabaab,13,Somalia
125860,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125861,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125862,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125863,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125867,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125870,0,1,0,1,14,3,Boko Haram,6,Nigeria
125874,0,1,0,0,1,1,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
125878,0,1,0,1,3,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
125880,0,1,0,0,2,2,Tehrik-i-Taliban Pakistan (TTP),5,Pakistan
125884,0,1,0,0,3,2,Taliban,9,Afghanistan
125885,0,1,0,0,3,3,Taliban,6,Afghanistan
125888,0,1,1,0,14,3,Taliban,6,Afghanistan
125889,0,1,0,0,2,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125892,0,1,0,1,1,7,New People's Army (NPA),8,Philippines
125897,0,0,0,1,4,2,Al-Shabaab,6,Somalia
125898,0,0,0,1,4,2,Al-Shabaab,6,Somalia
125899,0,0,0,1,4,9,Al-Shabaab,13,Somalia
125905,0,0,0,1,4,2,Taliban,5,Afghanistan
125907,0,1,0,0,17,2,Boko Haram,5,Nigeria
125908,0,1,0,0,14,2,Tehrik-i-Taliban Pakistan (TTP),5,Pakistan
125910,0,1,0,0,3,2,Taliban,5,Afghanistan
125912,0,1,0,1,1,7,Maoists,8,India
125913,0,1,0,0,3,3,Separatists,6,Thailand
125915,0,0,0,1,4,3,Tehrik-i-Taliban Pakistan (TTP),6,Pakistan
125916,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125917,0,1,0,1,3,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125918,0,1,0,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125919,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125920,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125921,0,1,0,0,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125922,0,1,0,0,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125923,0,1,0,1,1,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125924,0,1,0,0,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125925,0,1,1,1,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125926,0,1,0,0,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125927,0,1,0,0,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125928,1,1,0,0,7,6,Al-Shabaab,5,Somalia
125929,0,1,1,-9,17,3,Islamic State of Iraq and the Levant (ISIL),6,Syria
125930,0,1,0,-9,17,3,Islamic State of Iraq and the Levant (ISIL),6,Syria
125938,0,1,0,1,3,2,Boko Haram,6,Nigeria
125940,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125941,0,1,0,0,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125942,0,1,0,0,20,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125943,0,1,0,0,20,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125944,0,1,0,0,20,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125945,0,1,0,0,20,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125949,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125955,0,1,0,0,2,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125966,0,1,0,-9,14,3,Islamic State of Iraq and the Levant (ISIL),6,Iraq
125969,0,1,0,0,17,2,Islamic State of Iraq and the Levant (ISIL),5,Iraq
125970,1,1,0,0,14,6,Islamic State of Iraq and the Levant (ISIL),9,Syria
125971,0,1,0,0,3,2,Maoists,9,India
125973,0,1,0,1,3,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
125974,1,0,0,1,4,6,Al-Qaida in the Arabian Peninsula (AQAP),5,Yemen
125975,0,1,1,0,2,3,Al-Qaida in the Arabian Peninsula (AQAP),6,Yemen
